dataset,sample_id,class,label,image_score,query_path
visa,352,chewinggum,0,0.046722412109375,dataset\Visa\chewinggum/Data/Images/Normal/352.JPG
visa,104,chewinggum,0,0.0526123046875,dataset\Visa\chewinggum/Data/Images/Normal/104.JPG
visa,337,chewinggum,0,0.06854248046875,dataset\Visa\chewinggum/Data/Images/Normal/337.JPG
visa,213,chewinggum,0,0.06658935546875,dataset\Visa\chewinggum/Data/Images/Normal/213.JPG
visa,276,chewinggum,0,0.0526123046875,dataset\Visa\chewinggum/Data/Images/Normal/276.JPG
visa,402,chewinggum,0,0.042724609375,dataset\Visa\chewinggum/Data/Images/Normal/402.JPG
visa,166,chewinggum,0,0.05340576171875,dataset\Visa\chewinggum/Data/Images/Normal/166.JPG
visa,013,chewinggum,0,0.06951904296875,dataset\Visa\chewinggum/Data/Images/Normal/013.JPG
visa,050,chewinggum,0,0.041473388671875,dataset\Visa\chewinggum/Data/Images/Normal/050.JPG
visa,400,chewinggum,0,0.060089111328125,dataset\Visa\chewinggum/Data/Images/Normal/400.JPG
visa,461,chewinggum,0,0.050323486328125,dataset\Visa\chewinggum/Data/Images/Normal/461.JPG
visa,377,chewinggum,0,0.05108642578125,dataset\Visa\chewinggum/Data/Images/Normal/377.JPG
visa,006,chewinggum,0,0.050323486328125,dataset\Visa\chewinggum/Data/Images/Normal/006.JPG
visa,148,chewinggum,0,0.060089111328125,dataset\Visa\chewinggum/Data/Images/Normal/148.JPG
visa,384,chewinggum,0,0.050323486328125,dataset\Visa\chewinggum/Data/Images/Normal/384.JPG
visa,228,chewinggum,0,0.042083740234375,dataset\Visa\chewinggum/Data/Images/Normal/228.JPG
visa,260,chewinggum,0,0.041473388671875,dataset\Visa\chewinggum/Data/Images/Normal/260.JPG
visa,435,chewinggum,0,0.039642333984375,dataset\Visa\chewinggum/Data/Images/Normal/435.JPG
visa,405,chewinggum,0,0.04534912109375,dataset\Visa\chewinggum/Data/Images/Normal/405.JPG
visa,087,chewinggum,0,0.05340576171875,dataset\Visa\chewinggum/Data/Images/Normal/087.JPG
visa,324,chewinggum,0,0.0592041015625,dataset\Visa\chewinggum/Data/Images/Normal/324.JPG
visa,130,chewinggum,0,0.041473388671875,dataset\Visa\chewinggum/Data/Images/Normal/130.JPG
visa,392,chewinggum,0,0.043365478515625,dataset\Visa\chewinggum/Data/Images/Normal/392.JPG
visa,467,chewinggum,0,0.043365478515625,dataset\Visa\chewinggum/Data/Images/Normal/467.JPG
visa,143,chewinggum,0,0.048858642578125,dataset\Visa\chewinggum/Data/Images/Normal/143.JPG
visa,389,chewinggum,0,0.0460205078125,dataset\Visa\chewinggum/Data/Images/Normal/389.JPG
visa,181,chewinggum,0,0.043365478515625,dataset\Visa\chewinggum/Data/Images/Normal/181.JPG
visa,309,chewinggum,0,0.04534912109375,dataset\Visa\chewinggum/Data/Images/Normal/309.JPG
visa,012,chewinggum,0,0.041473388671875,dataset\Visa\chewinggum/Data/Images/Normal/012.JPG
visa,367,chewinggum,0,0.03790283203125,dataset\Visa\chewinggum/Data/Images/Normal/367.JPG
visa,344,chewinggum,0,0.0526123046875,dataset\Visa\chewinggum/Data/Images/Normal/344.JPG
visa,486,chewinggum,0,0.04534912109375,dataset\Visa\chewinggum/Data/Images/Normal/486.JPG
visa,089,chewinggum,0,0.06280517578125,dataset\Visa\chewinggum/Data/Images/Normal/089.JPG
visa,398,chewinggum,0,0.048858642578125,dataset\Visa\chewinggum/Data/Images/Normal/398.JPG
visa,460,chewinggum,0,0.046722412109375,dataset\Visa\chewinggum/Data/Images/Normal/460.JPG
visa,239,chewinggum,0,0.0460205078125,dataset\Visa\chewinggum/Data/Images/Normal/239.JPG
visa,342,chewinggum,0,0.056640625,dataset\Visa\chewinggum/Data/Images/Normal/342.JPG
visa,369,chewinggum,0,0.04534912109375,dataset\Visa\chewinggum/Data/Images/Normal/369.JPG
visa,284,chewinggum,0,0.04400634765625,dataset\Visa\chewinggum/Data/Images/Normal/284.JPG
