dataset,sample_id,class,label,image_score,query_path
mvtec,000,transistor,1,0.9543688297271729,dataset\MVTec\transistor/test/bent_lead/000.png
mvtec,001,transistor,1,0.9719297289848328,dataset\MVTec\transistor/test/bent_lead/001.png
mvtec,002,transistor,1,0.9193552136421204,dataset\MVTec\transistor/test/bent_lead/002.png
mvtec,003,transistor,1,0.9784010648727417,dataset\MVTec\transistor/test/bent_lead/003.png
mvtec,004,transistor,1,0.954323410987854,dataset\MVTec\transistor/test/bent_lead/004.png
mvtec,005,transistor,1,0.9447458386421204,dataset\MVTec\transistor/test/bent_lead/005.png
mvtec,006,transistor,1,0.9592884182929993,dataset\MVTec\transistor/test/bent_lead/006.png
mvtec,007,transistor,1,0.9698376655578613,dataset\MVTec\transistor/test/bent_lead/007.png
mvtec,008,transistor,1,0.9577980637550354,dataset\MVTec\transistor/test/bent_lead/008.png
mvtec,009,transistor,1,0.9319797158241272,dataset\MVTec\transistor/test/bent_lead/009.png
mvtec,000,transistor,1,0.9695897102355957,dataset\MVTec\transistor/test/cut_lead/000.png
mvtec,001,transistor,1,0.958698034286499,dataset\MVTec\transistor/test/cut_lead/001.png
mvtec,002,transistor,1,0.9697064757347107,dataset\MVTec\transistor/test/cut_lead/002.png
mvtec,003,transistor,1,0.9732741713523865,dataset\MVTec\transistor/test/cut_lead/003.png
mvtec,004,transistor,1,0.9737032055854797,dataset\MVTec\transistor/test/cut_lead/004.png
mvtec,005,transistor,1,0.9507899880409241,dataset\MVTec\transistor/test/cut_lead/005.png
mvtec,006,transistor,1,0.9620830416679382,dataset\MVTec\transistor/test/cut_lead/006.png
mvtec,007,transistor,1,0.9426040649414062,dataset\MVTec\transistor/test/cut_lead/007.png
mvtec,008,transistor,1,0.9303345680236816,dataset\MVTec\transistor/test/cut_lead/008.png
mvtec,009,transistor,1,0.9401347637176514,dataset\MVTec\transistor/test/cut_lead/009.png
mvtec,000,transistor,1,0.9202572703361511,dataset\MVTec\transistor/test/damaged_case/000.png
mvtec,001,transistor,1,0.9875054359436035,dataset\MVTec\transistor/test/damaged_case/001.png
mvtec,002,transistor,1,0.9330506920814514,dataset\MVTec\transistor/test/damaged_case/002.png
mvtec,003,transistor,1,0.9576476812362671,dataset\MVTec\transistor/test/damaged_case/003.png
mvtec,004,transistor,1,0.9815220832824707,dataset\MVTec\transistor/test/damaged_case/004.png
mvtec,005,transistor,1,0.9486368894577026,dataset\MVTec\transistor/test/damaged_case/005.png
mvtec,006,transistor,1,0.9499496221542358,dataset\MVTec\transistor/test/damaged_case/006.png
mvtec,007,transistor,1,0.9700948596000671,dataset\MVTec\transistor/test/damaged_case/007.png
mvtec,008,transistor,1,0.976314902305603,dataset\MVTec\transistor/test/damaged_case/008.png
mvtec,009,transistor,1,0.9753181338310242,dataset\MVTec\transistor/test/damaged_case/009.png
mvtec,000,transistor,0,0.8848052024841309,dataset\MVTec\transistor/test/good/000.png
mvtec,001,transistor,0,0.9107180237770081,dataset\MVTec\transistor/test/good/001.png
mvtec,002,transistor,0,0.9270287156105042,dataset\MVTec\transistor/test/good/002.png
mvtec,003,transistor,0,0.9013532400131226,dataset\MVTec\transistor/test/good/003.png
mvtec,004,transistor,0,0.8887884020805359,dataset\MVTec\transistor/test/good/004.png
mvtec,005,transistor,0,0.8983628749847412,dataset\MVTec\transistor/test/good/005.png
mvtec,006,transistor,0,0.9196855425834656,dataset\MVTec\transistor/test/good/006.png
mvtec,007,transistor,0,0.906654417514801,dataset\MVTec\transistor/test/good/007.png
mvtec,008,transistor,0,0.9219660758972168,dataset\MVTec\transistor/test/good/008.png
mvtec,009,transistor,0,0.8757773637771606,dataset\MVTec\transistor/test/good/009.png
mvtec,010,transistor,0,0.9096844792366028,dataset\MVTec\transistor/test/good/010.png
mvtec,011,transistor,0,0.8494859337806702,dataset\MVTec\transistor/test/good/011.png
mvtec,012,transistor,0,0.9066666960716248,dataset\MVTec\transistor/test/good/012.png
mvtec,013,transistor,0,0.9111740589141846,dataset\MVTec\transistor/test/good/013.png
mvtec,014,transistor,0,0.9180864095687866,dataset\MVTec\transistor/test/good/014.png
mvtec,015,transistor,0,0.9259124994277954,dataset\MVTec\transistor/test/good/015.png
mvtec,016,transistor,0,0.8997257947921753,dataset\MVTec\transistor/test/good/016.png
mvtec,017,transistor,0,0.944499671459198,dataset\MVTec\transistor/test/good/017.png
mvtec,018,transistor,0,0.8649866580963135,dataset\MVTec\transistor/test/good/018.png
mvtec,019,transistor,0,0.9047831892967224,dataset\MVTec\transistor/test/good/019.png
mvtec,020,transistor,0,0.8823685646057129,dataset\MVTec\transistor/test/good/020.png
mvtec,021,transistor,0,0.9051955342292786,dataset\MVTec\transistor/test/good/021.png
mvtec,022,transistor,0,0.8370498418807983,dataset\MVTec\transistor/test/good/022.png
mvtec,023,transistor,0,0.8918367028236389,dataset\MVTec\transistor/test/good/023.png
mvtec,024,transistor,0,0.8906383514404297,dataset\MVTec\transistor/test/good/024.png
mvtec,025,transistor,0,0.8914505839347839,dataset\MVTec\transistor/test/good/025.png
mvtec,026,transistor,0,0.897292971611023,dataset\MVTec\transistor/test/good/026.png
mvtec,027,transistor,0,0.9331663250923157,dataset\MVTec\transistor/test/good/027.png
mvtec,028,transistor,0,0.9230018258094788,dataset\MVTec\transistor/test/good/028.png
mvtec,029,transistor,0,0.9295090436935425,dataset\MVTec\transistor/test/good/029.png
mvtec,030,transistor,0,0.8557232618331909,dataset\MVTec\transistor/test/good/030.png
mvtec,031,transistor,0,0.862281858921051,dataset\MVTec\transistor/test/good/031.png
mvtec,032,transistor,0,0.8897312879562378,dataset\MVTec\transistor/test/good/032.png
mvtec,033,transistor,0,0.8750244975090027,dataset\MVTec\transistor/test/good/033.png
