dataset,sample_id,class,label,image_score,query_path
visa,023,cashew,0,0.9652729630470276,dataset\Visa\cashew/Data/Images/Normal/023.JPG
visa,352,cashew,0,0.9547586441040039,dataset\Visa\cashew/Data/Images/Normal/352.JPG
visa,104,cashew,0,0.9558754563331604,dataset\Visa\cashew/Data/Images/Normal/104.JPG
visa,337,cashew,0,0.9480789303779602,dataset\Visa\cashew/Data/Images/Normal/337.JPG
visa,213,cashew,0,0.9677414298057556,dataset\Visa\cashew/Data/Images/Normal/213.JPG
visa,276,cashew,0,0.9572998285293579,dataset\Visa\cashew/Data/Images/Normal/276.JPG
visa,402,cashew,0,0.9354302287101746,dataset\Visa\cashew/Data/Images/Normal/402.JPG
visa,166,cashew,0,0.9456766843795776,dataset\Visa\cashew/Data/Images/Normal/166.JPG
visa,013,cashew,0,0.9571993350982666,dataset\Visa\cashew/Data/Images/Normal/013.JPG
visa,050,cashew,0,0.9572040438652039,dataset\Visa\cashew/Data/Images/Normal/050.JPG
visa,400,cashew,0,0.9351809024810791,dataset\Visa\cashew/Data/Images/Normal/400.JPG
visa,461,cashew,0,0.9413512945175171,dataset\Visa\cashew/Data/Images/Normal/461.JPG
visa,377,cashew,0,0.9593057632446289,dataset\Visa\cashew/Data/Images/Normal/377.JPG
visa,006,cashew,0,0.9528236389160156,dataset\Visa\cashew/Data/Images/Normal/006.JPG
visa,148,cashew,0,0.9565107822418213,dataset\Visa\cashew/Data/Images/Normal/148.JPG
visa,384,cashew,0,0.9440068006515503,dataset\Visa\cashew/Data/Images/Normal/384.JPG
visa,228,cashew,0,0.9411907196044922,dataset\Visa\cashew/Data/Images/Normal/228.JPG
visa,260,cashew,0,0.9126909375190735,dataset\Visa\cashew/Data/Images/Normal/260.JPG
visa,435,cashew,0,0.8971103429794312,dataset\Visa\cashew/Data/Images/Normal/435.JPG
visa,405,cashew,0,0.956669807434082,dataset\Visa\cashew/Data/Images/Normal/405.JPG
visa,087,cashew,0,0.9601104855537415,dataset\Visa\cashew/Data/Images/Normal/087.JPG
visa,324,cashew,0,0.9463129043579102,dataset\Visa\cashew/Data/Images/Normal/324.JPG
visa,130,cashew,0,0.9463289380073547,dataset\Visa\cashew/Data/Images/Normal/130.JPG
visa,392,cashew,0,0.9495970010757446,dataset\Visa\cashew/Data/Images/Normal/392.JPG
visa,467,cashew,0,0.9136934876441956,dataset\Visa\cashew/Data/Images/Normal/467.JPG
visa,143,cashew,0,0.961402416229248,dataset\Visa\cashew/Data/Images/Normal/143.JPG
visa,389,cashew,0,0.9488250613212585,dataset\Visa\cashew/Data/Images/Normal/389.JPG
visa,181,cashew,0,0.9545457363128662,dataset\Visa\cashew/Data/Images/Normal/181.JPG
visa,309,cashew,0,0.968847930431366,dataset\Visa\cashew/Data/Images/Normal/309.JPG
visa,012,cashew,0,0.9586520195007324,dataset\Visa\cashew/Data/Images/Normal/012.JPG
visa,367,cashew,0,0.9515466690063477,dataset\Visa\cashew/Data/Images/Normal/367.JPG
visa,344,cashew,0,0.9256957769393921,dataset\Visa\cashew/Data/Images/Normal/344.JPG
visa,484,cashew,0,0.9304465055465698,dataset\Visa\cashew/Data/Images/Normal/484.JPG
visa,089,cashew,0,0.9626080989837646,dataset\Visa\cashew/Data/Images/Normal/089.JPG
visa,398,cashew,0,0.9321264624595642,dataset\Visa\cashew/Data/Images/Normal/398.JPG
visa,460,cashew,0,0.9199464321136475,dataset\Visa\cashew/Data/Images/Normal/460.JPG
visa,239,cashew,0,0.9433507919311523,dataset\Visa\cashew/Data/Images/Normal/239.JPG
visa,342,cashew,0,0.9497736692428589,dataset\Visa\cashew/Data/Images/Normal/342.JPG
visa,369,cashew,0,0.9312019348144531,dataset\Visa\cashew/Data/Images/Normal/369.JPG
visa,284,cashew,0,0.9055191278457642,dataset\Visa\cashew/Data/Images/Normal/284.JPG
visa,098,cashew,0,0.9483070969581604,dataset\Visa\cashew/Data/Images/Normal/098.JPG
visa,446,cashew,0,0.9555670619010925,dataset\Visa\cashew/Data/Images/Normal/446.JPG
visa,482,cashew,0,0.9518336653709412,dataset\Visa\cashew/Data/Images/Normal/482.JPG
visa,093,cashew,0,0.9332888126373291,dataset\Visa\cashew/Data/Images/Normal/093.JPG
visa,244,cashew,0,0.9496689438819885,dataset\Visa\cashew/Data/Images/Normal/244.JPG
visa,272,cashew,0,0.95624840259552,dataset\Visa\cashew/Data/Images/Normal/272.JPG
visa,307,cashew,0,0.9346849918365479,dataset\Visa\cashew/Data/Images/Normal/307.JPG
visa,487,cashew,0,0.925936222076416,dataset\Visa\cashew/Data/Images/Normal/487.JPG
visa,245,cashew,0,0.9344849586486816,dataset\Visa\cashew/Data/Images/Normal/245.JPG
visa,084,cashew,0,0.9244586229324341,dataset\Visa\cashew/Data/Images/Normal/084.JPG
visa,000,cashew,1,0.9522727727890015,dataset\Visa\cashew/Data/Images/Anomaly/000.JPG
visa,001,cashew,1,0.9513056874275208,dataset\Visa\cashew/Data/Images/Anomaly/001.JPG
visa,002,cashew,1,0.9531044960021973,dataset\Visa\cashew/Data/Images/Anomaly/002.JPG
visa,003,cashew,1,0.9612110257148743,dataset\Visa\cashew/Data/Images/Anomaly/003.JPG
visa,004,cashew,1,0.9560617208480835,dataset\Visa\cashew/Data/Images/Anomaly/004.JPG
visa,005,cashew,1,0.9715017676353455,dataset\Visa\cashew/Data/Images/Anomaly/005.JPG
visa,006,cashew,1,0.9717615246772766,dataset\Visa\cashew/Data/Images/Anomaly/006.JPG
visa,007,cashew,1,0.9437447190284729,dataset\Visa\cashew/Data/Images/Anomaly/007.JPG
visa,008,cashew,1,0.9699800610542297,dataset\Visa\cashew/Data/Images/Anomaly/008.JPG
visa,009,cashew,1,0.9602810144424438,dataset\Visa\cashew/Data/Images/Anomaly/009.JPG
visa,010,cashew,1,0.9702531695365906,dataset\Visa\cashew/Data/Images/Anomaly/010.JPG
visa,011,cashew,1,0.9648224115371704,dataset\Visa\cashew/Data/Images/Anomaly/011.JPG
visa,012,cashew,1,0.9721322655677795,dataset\Visa\cashew/Data/Images/Anomaly/012.JPG
visa,013,cashew,1,0.9703844785690308,dataset\Visa\cashew/Data/Images/Anomaly/013.JPG
visa,014,cashew,1,0.9391664266586304,dataset\Visa\cashew/Data/Images/Anomaly/014.JPG
visa,015,cashew,1,0.9664744734764099,dataset\Visa\cashew/Data/Images/Anomaly/015.JPG
visa,016,cashew,1,0.9767696261405945,dataset\Visa\cashew/Data/Images/Anomaly/016.JPG
visa,017,cashew,1,0.9751536250114441,dataset\Visa\cashew/Data/Images/Anomaly/017.JPG
visa,018,cashew,1,0.9608404636383057,dataset\Visa\cashew/Data/Images/Anomaly/018.JPG
visa,019,cashew,1,0.9775202870368958,dataset\Visa\cashew/Data/Images/Anomaly/019.JPG
visa,020,cashew,1,0.9874933362007141,dataset\Visa\cashew/Data/Images/Anomaly/020.JPG
visa,021,cashew,1,0.9570687413215637,dataset\Visa\cashew/Data/Images/Anomaly/021.JPG
visa,022,cashew,1,0.9836843013763428,dataset\Visa\cashew/Data/Images/Anomaly/022.JPG
visa,023,cashew,1,0.982036292552948,dataset\Visa\cashew/Data/Images/Anomaly/023.JPG
visa,024,cashew,1,0.9744947552680969,dataset\Visa\cashew/Data/Images/Anomaly/024.JPG
visa,025,cashew,1,0.9920651316642761,dataset\Visa\cashew/Data/Images/Anomaly/025.JPG
visa,026,cashew,1,0.9929327964782715,dataset\Visa\cashew/Data/Images/Anomaly/026.JPG
visa,027,cashew,1,0.9886282086372375,dataset\Visa\cashew/Data/Images/Anomaly/027.JPG
visa,028,cashew,1,0.9767563343048096,dataset\Visa\cashew/Data/Images/Anomaly/028.JPG
visa,029,cashew,1,0.9938992261886597,dataset\Visa\cashew/Data/Images/Anomaly/029.JPG
visa,030,cashew,1,0.9910625219345093,dataset\Visa\cashew/Data/Images/Anomaly/030.JPG
visa,031,cashew,1,0.9939165711402893,dataset\Visa\cashew/Data/Images/Anomaly/031.JPG
visa,032,cashew,1,0.9883996248245239,dataset\Visa\cashew/Data/Images/Anomaly/032.JPG
visa,033,cashew,1,0.9824752807617188,dataset\Visa\cashew/Data/Images/Anomaly/033.JPG
visa,034,cashew,1,0.9923248291015625,dataset\Visa\cashew/Data/Images/Anomaly/034.JPG
visa,035,cashew,1,0.991446852684021,dataset\Visa\cashew/Data/Images/Anomaly/035.JPG
visa,036,cashew,1,0.9903625845909119,dataset\Visa\cashew/Data/Images/Anomaly/036.JPG
visa,037,cashew,1,0.9879328608512878,dataset\Visa\cashew/Data/Images/Anomaly/037.JPG
visa,038,cashew,1,0.9910498857498169,dataset\Visa\cashew/Data/Images/Anomaly/038.JPG
visa,039,cashew,1,0.9820975661277771,dataset\Visa\cashew/Data/Images/Anomaly/039.JPG
visa,040,cashew,1,0.9749584794044495,dataset\Visa\cashew/Data/Images/Anomaly/040.JPG
visa,041,cashew,1,0.9924672245979309,dataset\Visa\cashew/Data/Images/Anomaly/041.JPG
visa,042,cashew,1,0.9939390420913696,dataset\Visa\cashew/Data/Images/Anomaly/042.JPG
visa,043,cashew,1,0.9812127947807312,dataset\Visa\cashew/Data/Images/Anomaly/043.JPG
visa,044,cashew,1,0.9470493793487549,dataset\Visa\cashew/Data/Images/Anomaly/044.JPG
visa,045,cashew,1,0.9418975114822388,dataset\Visa\cashew/Data/Images/Anomaly/045.JPG
visa,046,cashew,1,0.9544509053230286,dataset\Visa\cashew/Data/Images/Anomaly/046.JPG
visa,047,cashew,1,0.9308937191963196,dataset\Visa\cashew/Data/Images/Anomaly/047.JPG
visa,048,cashew,1,0.9381747841835022,dataset\Visa\cashew/Data/Images/Anomaly/048.JPG
visa,049,cashew,1,0.9562866687774658,dataset\Visa\cashew/Data/Images/Anomaly/049.JPG
visa,050,cashew,1,0.9308567047119141,dataset\Visa\cashew/Data/Images/Anomaly/050.JPG
visa,051,cashew,1,0.9419984221458435,dataset\Visa\cashew/Data/Images/Anomaly/051.JPG
visa,052,cashew,1,0.9546095728874207,dataset\Visa\cashew/Data/Images/Anomaly/052.JPG
visa,053,cashew,1,0.9279149174690247,dataset\Visa\cashew/Data/Images/Anomaly/053.JPG
visa,054,cashew,1,0.9605987071990967,dataset\Visa\cashew/Data/Images/Anomaly/054.JPG
visa,055,cashew,1,0.941774308681488,dataset\Visa\cashew/Data/Images/Anomaly/055.JPG
visa,056,cashew,1,0.888524055480957,dataset\Visa\cashew/Data/Images/Anomaly/056.JPG
visa,057,cashew,1,0.9730656147003174,dataset\Visa\cashew/Data/Images/Anomaly/057.JPG
visa,058,cashew,1,0.9334998726844788,dataset\Visa\cashew/Data/Images/Anomaly/058.JPG
visa,059,cashew,1,0.9429916143417358,dataset\Visa\cashew/Data/Images/Anomaly/059.JPG
visa,060,cashew,1,0.978042721748352,dataset\Visa\cashew/Data/Images/Anomaly/060.JPG
visa,061,cashew,1,0.9752537608146667,dataset\Visa\cashew/Data/Images/Anomaly/061.JPG
visa,062,cashew,1,0.9760580658912659,dataset\Visa\cashew/Data/Images/Anomaly/062.JPG
visa,063,cashew,1,0.9709835052490234,dataset\Visa\cashew/Data/Images/Anomaly/063.JPG
visa,064,cashew,1,0.9779336452484131,dataset\Visa\cashew/Data/Images/Anomaly/064.JPG
visa,065,cashew,1,0.9784451127052307,dataset\Visa\cashew/Data/Images/Anomaly/065.JPG
visa,066,cashew,1,0.9699362516403198,dataset\Visa\cashew/Data/Images/Anomaly/066.JPG
visa,067,cashew,1,0.9744352698326111,dataset\Visa\cashew/Data/Images/Anomaly/067.JPG
visa,068,cashew,1,0.978931725025177,dataset\Visa\cashew/Data/Images/Anomaly/068.JPG
visa,069,cashew,1,0.9567177295684814,dataset\Visa\cashew/Data/Images/Anomaly/069.JPG
visa,070,cashew,1,0.9708359241485596,dataset\Visa\cashew/Data/Images/Anomaly/070.JPG
visa,071,cashew,1,0.9618934988975525,dataset\Visa\cashew/Data/Images/Anomaly/071.JPG
visa,072,cashew,1,0.982601523399353,dataset\Visa\cashew/Data/Images/Anomaly/072.JPG
visa,073,cashew,1,0.972156822681427,dataset\Visa\cashew/Data/Images/Anomaly/073.JPG
visa,074,cashew,1,0.967147171497345,dataset\Visa\cashew/Data/Images/Anomaly/074.JPG
visa,075,cashew,1,0.9675338864326477,dataset\Visa\cashew/Data/Images/Anomaly/075.JPG
visa,076,cashew,1,0.9815800786018372,dataset\Visa\cashew/Data/Images/Anomaly/076.JPG
visa,077,cashew,1,0.9763019680976868,dataset\Visa\cashew/Data/Images/Anomaly/077.JPG
visa,078,cashew,1,0.9216395020484924,dataset\Visa\cashew/Data/Images/Anomaly/078.JPG
visa,079,cashew,1,0.953837513923645,dataset\Visa\cashew/Data/Images/Anomaly/079.JPG
visa,080,cashew,1,0.9544106125831604,dataset\Visa\cashew/Data/Images/Anomaly/080.JPG
visa,081,cashew,1,0.9313688278198242,dataset\Visa\cashew/Data/Images/Anomaly/081.JPG
visa,082,cashew,1,0.9513271450996399,dataset\Visa\cashew/Data/Images/Anomaly/082.JPG
visa,083,cashew,1,0.9385415315628052,dataset\Visa\cashew/Data/Images/Anomaly/083.JPG
visa,084,cashew,1,0.9533814787864685,dataset\Visa\cashew/Data/Images/Anomaly/084.JPG
visa,085,cashew,1,0.910275936126709,dataset\Visa\cashew/Data/Images/Anomaly/085.JPG
visa,086,cashew,1,0.9211295247077942,dataset\Visa\cashew/Data/Images/Anomaly/086.JPG
visa,087,cashew,1,0.9189378023147583,dataset\Visa\cashew/Data/Images/Anomaly/087.JPG
visa,088,cashew,1,0.9317883253097534,dataset\Visa\cashew/Data/Images/Anomaly/088.JPG
visa,089,cashew,1,0.9607663750648499,dataset\Visa\cashew/Data/Images/Anomaly/089.JPG
visa,090,cashew,1,0.9398403763771057,dataset\Visa\cashew/Data/Images/Anomaly/090.JPG
visa,091,cashew,1,0.9357351064682007,dataset\Visa\cashew/Data/Images/Anomaly/091.JPG
visa,092,cashew,1,0.9249842166900635,dataset\Visa\cashew/Data/Images/Anomaly/092.JPG
visa,093,cashew,1,0.9524855613708496,dataset\Visa\cashew/Data/Images/Anomaly/093.JPG
visa,094,cashew,1,0.9767996668815613,dataset\Visa\cashew/Data/Images/Anomaly/094.JPG
visa,095,cashew,1,0.9811602234840393,dataset\Visa\cashew/Data/Images/Anomaly/095.JPG
visa,096,cashew,1,0.9654542803764343,dataset\Visa\cashew/Data/Images/Anomaly/096.JPG
visa,097,cashew,1,0.9436330199241638,dataset\Visa\cashew/Data/Images/Anomaly/097.JPG
visa,098,cashew,1,0.9538446664810181,dataset\Visa\cashew/Data/Images/Anomaly/098.JPG
visa,099,cashew,1,0.9684144258499146,dataset\Visa\cashew/Data/Images/Anomaly/099.JPG
