dataset,sample_id,class,label,image_score,query_path
visa,023,pipe_fryum,0,0.9338483214378357,dataset\Visa\pipe_fryum/Data/Images/Normal/023.JPG
visa,352,pipe_fryum,0,0.9824463129043579,dataset\Visa\pipe_fryum/Data/Images/Normal/352.JPG
visa,104,pipe_fryum,0,0.9612412452697754,dataset\Visa\pipe_fryum/Data/Images/Normal/104.JPG
visa,337,pipe_fryum,0,0.9765275716781616,dataset\Visa\pipe_fryum/Data/Images/Normal/337.JPG
visa,213,pipe_fryum,0,0.9021484851837158,dataset\Visa\pipe_fryum/Data/Images/Normal/213.JPG
visa,276,pipe_fryum,0,0.9548120498657227,dataset\Visa\pipe_fryum/Data/Images/Normal/276.JPG
visa,402,pipe_fryum,0,0.9660800099372864,dataset\Visa\pipe_fryum/Data/Images/Normal/402.JPG
visa,166,pipe_fryum,0,0.9547357559204102,dataset\Visa\pipe_fryum/Data/Images/Normal/166.JPG
visa,013,pipe_fryum,0,0.9585937857627869,dataset\Visa\pipe_fryum/Data/Images/Normal/013.JPG
visa,050,pipe_fryum,0,0.9502573013305664,dataset\Visa\pipe_fryum/Data/Images/Normal/050.JPG
visa,400,pipe_fryum,0,0.9830963611602783,dataset\Visa\pipe_fryum/Data/Images/Normal/400.JPG
visa,461,pipe_fryum,0,0.9347953796386719,dataset\Visa\pipe_fryum/Data/Images/Normal/461.JPG
visa,377,pipe_fryum,0,0.9592600464820862,dataset\Visa\pipe_fryum/Data/Images/Normal/377.JPG
visa,006,pipe_fryum,0,0.9099265933036804,dataset\Visa\pipe_fryum/Data/Images/Normal/006.JPG
visa,148,pipe_fryum,0,0.9081178903579712,dataset\Visa\pipe_fryum/Data/Images/Normal/148.JPG
visa,384,pipe_fryum,0,0.9735792279243469,dataset\Visa\pipe_fryum/Data/Images/Normal/384.JPG
visa,228,pipe_fryum,0,0.9051198959350586,dataset\Visa\pipe_fryum/Data/Images/Normal/228.JPG
visa,260,pipe_fryum,0,0.9753201603889465,dataset\Visa\pipe_fryum/Data/Images/Normal/260.JPG
visa,435,pipe_fryum,0,0.9732913374900818,dataset\Visa\pipe_fryum/Data/Images/Normal/435.JPG
visa,405,pipe_fryum,0,0.9557051062583923,dataset\Visa\pipe_fryum/Data/Images/Normal/405.JPG
visa,087,pipe_fryum,0,0.93257075548172,dataset\Visa\pipe_fryum/Data/Images/Normal/087.JPG
visa,324,pipe_fryum,0,0.9640058279037476,dataset\Visa\pipe_fryum/Data/Images/Normal/324.JPG
visa,130,pipe_fryum,0,0.9453017711639404,dataset\Visa\pipe_fryum/Data/Images/Normal/130.JPG
visa,392,pipe_fryum,0,0.9707537293434143,dataset\Visa\pipe_fryum/Data/Images/Normal/392.JPG
visa,467,pipe_fryum,0,0.9304587841033936,dataset\Visa\pipe_fryum/Data/Images/Normal/467.JPG
visa,143,pipe_fryum,0,0.953294038772583,dataset\Visa\pipe_fryum/Data/Images/Normal/143.JPG
visa,389,pipe_fryum,0,0.9429091215133667,dataset\Visa\pipe_fryum/Data/Images/Normal/389.JPG
visa,181,pipe_fryum,0,0.9478368163108826,dataset\Visa\pipe_fryum/Data/Images/Normal/181.JPG
visa,309,pipe_fryum,0,0.9784310460090637,dataset\Visa\pipe_fryum/Data/Images/Normal/309.JPG
