dataset,sample_id,class,label,image_score,query_path
mvtec,000,bottle,1,0.9654639363288879,dataset\MVTec\bottle/test/broken_large/000.png
mvtec,001,bottle,1,0.9631200432777405,dataset\MVTec\bottle/test/broken_large/001.png
mvtec,002,bottle,1,0.9480342268943787,dataset\MVTec\bottle/test/broken_large/002.png
mvtec,003,bottle,1,0.89223712682724,dataset\MVTec\bottle/test/broken_large/003.png
mvtec,004,bottle,1,0.9892488718032837,dataset\MVTec\bottle/test/broken_large/004.png
mvtec,005,bottle,1,0.9769647121429443,dataset\MVTec\bottle/test/broken_large/005.png
mvtec,006,bottle,1,0.959291934967041,dataset\MVTec\bottle/test/broken_large/006.png
mvtec,007,bottle,1,0.9244124889373779,dataset\MVTec\bottle/test/broken_large/007.png
mvtec,008,bottle,1,0.9349974393844604,dataset\MVTec\bottle/test/broken_large/008.png
mvtec,009,bottle,1,0.8800255656242371,dataset\MVTec\bottle/test/broken_large/009.png
mvtec,010,bottle,1,0.9747539758682251,dataset\MVTec\bottle/test/broken_large/010.png
mvtec,011,bottle,1,0.8372790217399597,dataset\MVTec\bottle/test/broken_large/011.png
mvtec,012,bottle,1,0.8969462513923645,dataset\MVTec\bottle/test/broken_large/012.png
mvtec,013,bottle,1,0.9721528887748718,dataset\MVTec\bottle/test/broken_large/013.png
mvtec,014,bottle,1,0.9691659212112427,dataset\MVTec\bottle/test/broken_large/014.png
mvtec,015,bottle,1,0.9742844700813293,dataset\MVTec\bottle/test/broken_large/015.png
mvtec,016,bottle,1,0.9435288906097412,dataset\MVTec\bottle/test/broken_large/016.png
mvtec,017,bottle,1,0.9551697373390198,dataset\MVTec\bottle/test/broken_large/017.png
mvtec,018,bottle,1,0.9877064824104309,dataset\MVTec\bottle/test/broken_large/018.png
mvtec,019,bottle,1,0.9625898003578186,dataset\MVTec\bottle/test/broken_large/019.png
mvtec,000,bottle,1,0.8404544591903687,dataset\MVTec\bottle/test/broken_small/000.png
mvtec,001,bottle,1,0.8956068754196167,dataset\MVTec\bottle/test/broken_small/001.png
mvtec,002,bottle,1,0.9701231122016907,dataset\MVTec\bottle/test/broken_small/002.png
mvtec,003,bottle,1,0.9696637988090515,dataset\MVTec\bottle/test/broken_small/003.png
