model,dataset,class,defect_type,sample_id,image_score,query_path
winclip,visa,macaroni1,good,920.0,0.090087890625,dataset\Visa\macaroni1/Data/Images/Normal/0920.JPG
winclip,visa,macaroni1,good,985.0,0.08880615234375,dataset\Visa\macaroni1/Data/Images/Normal/0985.JPG
winclip,visa,macaroni1,good,935.0,0.08758544921875,dataset\Visa\macaroni1/Data/Images/Normal/0935.JPG
winclip,visa,macaroni1,good,796.0,0.08270263671875,dataset\Visa\macaroni1/Data/Images/Normal/0796.JPG
winclip,visa,macaroni1,good,900.0,0.08154296875,dataset\Visa\macaroni1/Data/Images/Normal/0900.JPG
winclip,visa,macaroni1,good,800.0,0.08154296875,dataset\Visa\macaroni1/Data/Images/Normal/0800.JPG
winclip,visa,macaroni1,good,974.0,0.08038330078125,dataset\Visa\macaroni1/Data/Images/Normal/0974.JPG
winclip,visa,macaroni1,good,688.0,0.0792236328125,dataset\Visa\macaroni1/Data/Images/Normal/0688.JPG
winclip,visa,macaroni1,good,619.0,0.07806396484375,dataset\Visa\macaroni1/Data/Images/Normal/0619.JPG
winclip,visa,macaroni1,good,654.0,0.07696533203125,dataset\Visa\macaroni1/Data/Images/Normal/0654.JPG
