model,dataset,class,defect_type,sample_id,image_score,query_path
adaptclip,visa,macaroni1,good,11.0,0.5327441096305847,dataset/Visa/macaroni1/Data/Images/Normal/0011.JPG
adaptclip,visa,macaroni1,good,985.0,0.5194464325904846,dataset/Visa/macaroni1/Data/Images/Normal/0985.JPG
adaptclip,visa,macaroni1,good,871.0,0.5185458660125732,dataset/Visa/macaroni1/Data/Images/Normal/0871.JPG
adaptclip,visa,macaroni1,good,690.0,0.5178117156028748,dataset/Visa/macaroni1/Data/Images/Normal/0690.JPG
adaptclip,visa,macaroni1,good,621.0,0.5006000399589539,dataset/Visa/macaroni1/Data/Images/Normal/0621.JPG
adaptclip,visa,macaroni1,good,923.0,0.4963196218013763,dataset/Visa/macaroni1/Data/Images/Normal/0923.JPG
adaptclip,visa,macaroni1,good,479.0,0.4939669668674469,dataset/Visa/macaroni1/Data/Images/Normal/0479.JPG
adaptclip,visa,macaroni1,good,811.0,0.4873454570770263,dataset/Visa/macaroni1/Data/Images/Normal/0811.JPG
adaptclip,visa,macaroni1,good,768.0,0.4840835630893707,dataset/Visa/macaroni1/Data/Images/Normal/0768.JPG
adaptclip,visa,macaroni1,good,483.0,0.4829522371292114,dataset/Visa/macaroni1/Data/Images/Normal/0483.JPG
