model,dataset,class,defect_type,sample_id,image_score,query_path
winclip,visa,pcb2,good,615.0,0.281494140625,dataset\Visa\pcb2/Data/Images/Normal/0615.JPG
winclip,visa,pcb2,good,725.0,0.265869140625,dataset\Visa\pcb2/Data/Images/Normal/0725.JPG
winclip,visa,pcb2,good,739.0,0.2451171875,dataset\Visa\pcb2/Data/Images/Normal/0739.JPG
winclip,visa,pcb2,good,107.0,0.2393798828125,dataset\Visa\pcb2/Data/Images/Normal/0107.JPG
winclip,visa,pcb2,good,621.0,0.2393798828125,dataset\Visa\pcb2/Data/Images/Normal/0621.JPG
winclip,visa,pcb2,good,631.0,0.2393798828125,dataset\Visa\pcb2/Data/Images/Normal/0631.JPG
winclip,visa,pcb2,good,552.0,0.2337646484375,dataset\Visa\pcb2/Data/Images/Normal/0552.JPG
winclip,visa,pcb2,good,705.0,0.2337646484375,dataset\Visa\pcb2/Data/Images/Normal/0705.JPG
winclip,visa,pcb2,good,303.0,0.2147216796875,dataset\Visa\pcb2/Data/Images/Normal/0303.JPG
winclip,visa,pcb2,good,286.0,0.2120361328125,dataset\Visa\pcb2/Data/Images/Normal/0286.JPG
